Gene.ID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
BT_4175,79.75264708,0.147183615,0.631201602,0.233180041,0.815621604,0.901652923
BT_2156,162.3409918,-0.070746798,0.304870641,-0.232055136,0.81649519,0.901929173
BT_2342,559.9976255,0.03450513,0.149001291,0.231576048,0.816867313,0.901929173
BT_2626,145.7706392,0.105182475,0.453791977,0.231785664,0.816704493,0.901929173
BT_3109,75.8003453,-0.149443621,0.643143667,-0.23236429,0.816255083,0.901929173
BT_3295,30.67570986,-0.105571549,0.456191774,-0.231419231,0.816989127,0.901929173
BT_1429,169.4564146,0.042093523,0.183627369,0.229233383,0.818687527,0.902569446
BT_2035,5277.720974,-0.056404369,0.245411117,-0.229836241,0.818219022,0.902569446
BT_2090,18962.51222,0.021370661,0.0930278,0.229723381,0.818306725,0.902569446
BT_3845,21072.48984,0.058310425,0.253393887,0.230117726,0.818000291,0.902569446
BT_4459,2788.835343,-0.03450168,0.150323193,-0.229516681,0.818467357,0.902569446
BT_1437,1014.816242,-0.037727674,0.166496382,-0.226597563,0.820736688,0.903164765
BT_1640,30.3357818,-0.073854279,0.325202372,-0.227102524,0.820344022,0.903164765
BT_2619,153.5391253,-0.077149532,0.340580825,-0.226523418,0.820794348,0.903164765
BT_2740,305553.4122,0.03847451,0.168857287,0.227852234,0.819761117,0.903164765
BT_3569,6981.934821,-0.146504486,0.64355522,-0.227648664,0.819919385,0.903164765
BT_3937,3370.829115,0.038147763,0.168240896,0.226744887,0.820622121,0.903164765
BT_4031,28.31746899,-0.100591168,0.44275439,-0.227194061,0.820272845,0.903164765
BT_4667,36.004395,-0.085120398,0.376281354,-0.226214765,0.821034388,0.903182594
BT_1707,1432.978917,0.029354402,0.130291388,0.225298096,0.821747381,0.903426657
BT_2524,454.4341616,-0.045197018,0.200356456,-0.225583037,0.821525735,0.903426657
BT_3657,50.71561856,-0.137670542,0.612472898,-0.224778178,0.822151843,0.903426657
BT_4392,26.88190407,0.08287135,0.368322475,0.224996723,0.821981823,0.903426657
BT_4467,923.9953248,0.028347768,0.126475073,0.224137191,0.822650554,0.903728556
BT_1356,11801.14422,-0.062597548,0.28309899,-0.221115404,0.825002576,0.905080314
BT_1872,1641.387958,-0.018978407,0.085597838,-0.221715965,0.824535001,0.905080314
BT_2192,40.24108243,-0.095356441,0.43068026,-0.221408896,0.824774066,0.905080314
BT_3275,931.7145405,-0.039214395,0.176755901,-0.221856216,0.824425816,0.905080314
BT_3288,3523.945845,0.028265516,0.127721647,0.2213056,0.82485449,0.905080314
BT_0542,1286.578434,-0.05322837,0.241658194,-0.220263048,0.825666297,0.905562248
BT_3567,3340.408542,-0.142788863,0.654800543,-0.218064668,0.827378726,0.907193793
BT_0039,56.14105497,0.136789624,0.629736997,0.217217068,0.828039184,0.907315316
BT_2190,36.64549028,0.072208944,0.332673152,0.217056721,0.828164141,0.907315316
BT_2710,35555.2804,-0.039692624,0.18281826,-0.217115203,0.828118566,0.907315316
BT_3662,68.75522753,-0.152404903,0.705229567,-0.216106797,0.828904502,0.90787993
BT_3282,210.1974738,-0.049458573,0.230950441,-0.214152323,0.830428275,0.909257027
BT_3439,30.28235928,0.136486611,0.638038075,0.213916092,0.830612491,0.909257027
BT_4515,163.5091979,0.039157188,0.184997067,0.211663833,0.832369306,0.910933048
BT_0135,2297.51797,0.02965348,0.141682456,0.209295355,0.834217678,0.911472605
BT_1300,960.4898737,-0.031137136,0.148610166,-0.209522251,0.834040567,0.911472605
BT_2419,7163.584097,-0.036088229,0.171941244,-0.20988698,0.833755884,0.911472605
BT_3122,1019.074498,-0.040454083,0.192728227,-0.209902223,0.833743987,0.911472605
BT_3885,3058.452692,-0.020306166,0.096800784,-0.209772747,0.833845045,0.911472605
BT_4202,64.14364744,-0.061826941,0.294558033,-0.209897319,0.833747815,0.911472605
BT_1074,3780.633977,0.116914048,0.566135138,0.206512615,0.836390512,0.91342045
BT_3018,1341.199394,-0.039623155,0.191942532,-0.206432386,0.836453175,0.91342045
BT_1067,43.43102246,0.111698693,0.543661222,0.205456428,0.837215537,0.914005598
BT_0501,4496.947852,-0.036308419,0.177129381,-0.204982475,0.837585817,0.914077406
BT_3666,62.62790344,-0.073583286,0.35981626,-0.204502391,0.837960923,0.914077406
BT_4582,7731.296273,-0.089177864,0.435608425,-0.204720245,0.837790702,0.914077406
BT_1481,1931.991044,0.053526286,0.262221059,0.204126573,0.838254589,0.914150613
BT_4543,139.9737772,-0.046993638,0.231264912,-0.203202628,0.838976659,0.914690845
BT_3655,86.83904757,-0.043464846,0.214347303,-0.202777668,0.839308814,0.914805798
BT_3733,6814.046213,-0.037858714,0.187130284,-0.202312063,0.83967277,0.914955341
BT_3841,45980.64919,0.044397065,0.221447299,0.20048592,0.841100569,0.916263714
BT_3789,56.0899742,0.088445464,0.446338824,0.198157676,0.842921701,0.917999747
BT_3963,1396.472895,-0.074533732,0.378795196,-0.196765251,0.844011245,0.918938309
BT_2345,375.1711422,0.042484243,0.216416873,0.196307445,0.844369535,0.919080408
BT_4038,39.2384082,0.125357325,0.641030738,0.195555872,0.844957802,0.91947269
BT_1119,1708.228976,-0.014947975,0.07656856,-0.195223403,0.845218059,0.919507918
BT_0133,2039.970128,-0.020745928,0.106952515,-0.193973258,0.846196821,0.91982871
BT_0516,7711.868126,0.075433613,0.38864212,0.194095311,0.846101253,0.91982871
BT_3774,1679.518029,-0.033177132,0.17079848,-0.194247234,0.8459823,0.91982871
BT_2911,124.4588782,-0.080837468,0.417462426,-0.193640104,0.846457694,0.919864475
BT_2252,2181.24026,-0.059670454,0.314334035,-0.189831348,0.84944129,0.922524037
BT_3320,10261.60605,-0.029710423,0.156667141,-0.189640421,0.84959091,0.922524037
BT_4624,26.49931182,0.084981605,0.4467594,0.190217832,0.849138438,0.922524037
BT_3180,299.034472,-0.022696613,0.120165866,-0.188877373,0.850188928,0.922676796
BT_4452,159.949663,0.042466334,0.224637375,0.189043939,0.850058379,0.922676796
BT_0439,29.38728938,-0.105539646,0.575657384,-0.183337605,0.85453313,0.922923228
BT_0813,333.6268902,0.030400681,0.161865834,0.187814073,0.851022404,0.922923228
BT_1052,6026.857742,0.022422328,0.121417411,0.184671439,0.853486749,0.922923228
BT_1234,349.3193618,-0.035008483,0.187443927,-0.186767763,0.851842724,0.922923228
BT_1658,6398.130708,0.116444046,0.627085557,0.185690843,0.85268721,0.922923228
BT_1796,749.5624165,0.029076619,0.158593329,0.183340746,0.854530665,0.922923228
BT_2185,39.48449042,0.072772722,0.388234098,0.187445469,0.851311376,0.922923228
BT_2339,361.6268635,0.026619662,0.143115709,0.186000982,0.852443991,0.922923228
BT_2574,2953.501564,-0.014804384,0.08003691,-0.184969465,0.853252986,0.922923228
BT_2742a,2435.844027,-0.03443254,0.18728876,-0.183847339,0.854133218,0.922923228
BT_2760,1723.823174,-0.059920938,0.322858891,-0.185594821,0.852762516,0.922923228
BT_2771,58.49905973,-0.084130964,0.447744083,-0.187899667,0.850955304,0.922923228
BT_2936,1892.351185,0.026189253,0.139985135,0.187085958,0.851593238,0.922923228
BT_3504,27.75462272,-0.162994836,0.883512755,-0.184484984,0.853633006,0.922923228
BT_3794,335.6277628,-0.162912981,0.883415251,-0.184412688,0.853689717,0.922923228
BT_3893,2060.047518,-0.030015892,0.162768421,-0.184408572,0.853692946,0.922923228
BT_4187,106.7990341,0.051573091,0.281079688,0.183482097,0.854419764,0.922923228
BT_4474,5398.085885,-0.019255747,0.103684092,-0.185715539,0.852667842,0.922923228
BT_0012,29.41951648,-0.179684994,0.982895197,-0.182811957,0.854945567,0.923121585
BT_3129,2934.777176,0.016771213,0.092068844,0.182159485,0.855457567,0.92342731
BT_4082,45.01327185,0.095682126,0.526974919,0.181568652,0.855921252,0.923433757
BT_4671,27.36631362,0.085650096,0.471492651,0.18165733,0.855851654,0.923433757
BT_0136,233.2585692,0.053320432,0.298061613,0.178890636,0.858023575,0.924711073
BT_1677,1411.089321,-0.020294175,0.113518556,-0.178774072,0.858115105,0.924711073
BT_2322,98.03047889,-0.044660754,0.249928285,-0.178694276,0.858177764,0.924711073
BT_3596,72.59909433,0.068371711,0.382818285,0.178600954,0.858251045,0.924711073
BT_4656,43.35102085,0.078598136,0.437729468,0.179558703,0.857499028,0.924711073
BT_2688,2031.966812,-0.036875424,0.209317995,-0.176169393,0.860160866,0.92553655
BT_2873,28.47359893,0.113958167,0.645699202,0.176488009,0.859910568,0.92553655
BT_3128,1255.964612,-0.023222863,0.13206523,-0.175843886,0.860416591,0.92553655
BT_3410,3705.257129,0.03739962,0.213319082,0.175322431,0.860826287,0.92553655
BT_4210,5843.656207,-0.030394313,0.172634787,-0.176061343,0.86024575,0.92553655
BT_4409,1226.755226,0.013780473,0.07834275,0.175899784,0.860372675,0.92553655
BT_4529,181.7709002,-0.034170638,0.194938376,-0.175289438,0.860852211,0.92553655
BT_4589,26986.88394,-0.041422291,0.234009304,-0.1770113,0.859499513,0.92553655
BT_2162,17211.54841,0.047552438,0.275834539,0.172394793,0.863127166,0.927241244
BT_2748,10914.90555,0.039132886,0.226825013,0.172524561,0.863025154,0.927241244
BT_4423,48.76432903,-0.062051597,0.359746469,-0.172487021,0.863054664,0.927241244
BT_0263,43.33425684,-0.099343441,0.579212834,-0.171514572,0.863819174,0.927737654
BT_2186,4115.00149,-0.018890388,0.110372641,-0.171150996,0.864105038,0.927797719
BT_2747,6830.658727,-0.04157444,0.244937533,-0.169734867,0.865218652,0.927816275
BT_3067,922.1311487,0.057687081,0.338024522,0.170659455,0.864491545,0.927816275
BT_3933,2400.869187,0.036909324,0.21779938,0.169464781,0.865431073,0.927816275
BT_4281,49.96557463,-0.059383016,0.35025371,-0.16954286,0.865369663,0.927816275
BT_4542,112.1942753,-0.088930028,0.524654987,-0.169501921,0.865401861,0.927816275
BT_4598,1568.324025,-0.026232906,0.154880961,-0.169374636,0.865501973,0.927816275
BT_1336,4120.774,-0.035014864,0.207168199,-0.169016596,0.865783588,0.927871654
BT_0819,574.5269437,0.021192626,0.126890556,0.167014999,0.867358247,0.928080225
BT_1095,34.8310308,-0.068105986,0.40668495,-0.167466206,0.867003235,0.928080225
BT_1430,624.96372,0.020092119,0.119728748,0.167813656,0.866729879,0.928080225
BT_2738,77446.75037,-0.01622219,0.097050272,-0.167152445,0.867250102,0.928080225
BT_3305,7076.592188,-0.019234588,0.114211148,-0.168412526,0.866258754,0.928080225
BT_4230,29.53581859,-0.082205017,0.491418517,-0.167281074,0.867148895,0.928080225
BT_2624,68.34203399,-0.068490425,0.411778867,-0.166328169,0.867898699,0.928412314
BT_1334,4066.402338,-0.056025485,0.339156018,-0.165190892,0.868793734,0.92865948
BT_1499,12321.25455,0.020520621,0.124154571,0.165282846,0.86872136,0.92865948
BT_3966,698.8074213,0.020889889,0.126484839,0.165157257,0.868820207,0.92865948
BT_0469,50.33461827,-0.067798078,0.414387773,-0.163610228,0.870037993,0.929254331
BT_0898,17982.34233,-0.045286849,0.276860865,-0.16357259,0.870067624,0.929254331
BT_3299,149.3841662,0.052992404,0.323247874,0.163937364,0.869780453,0.929254331
BT_0010,40.86740477,-0.078571759,0.483811309,-0.162401658,0.870989565,0.929512296
BT_1403,1936.569615,-0.025364346,0.156141178,-0.16244495,0.870955476,0.929512296
BT_2241,632.8302238,0.04049229,0.249355039,0.162388094,0.871000246,0.929512296
BT_1306,203.3476318,-0.035449846,0.219608167,-0.161423168,0.871760121,0.930077231
BT_3103,49.26917544,0.122895725,0.763493549,0.160964982,0.872120981,0.930216273
BT_3530,327.5333378,0.022751421,0.141991741,0.160230595,0.872699429,0.930587262
BT_3653,73.9332745,-0.046368803,0.290510981,-0.159611188,0.873187366,0.930861564
BT_3664,50.91339464,-0.112968594,0.7133825,-0.158356273,0.874176068,0.931177517
BT_4135,76.87493547,-0.10887346,0.687407157,-0.158382785,0.874155178,0.931177517
BT_4479,360.7812922,-0.08138617,0.512602942,-0.158770392,0.873849776,0.931177517
BT_2355,6786.17613,0.016273629,0.103750651,0.156853266,0.875360492,0.932193081
BT_4145,85.58770937,0.045308978,0.289800602,0.156345356,0.875760807,0.932373313
BT_1474,1928.406733,0.017234759,0.111228605,0.154948978,0.876861541,0.932900789
BT_2753,4724.288006,0.034486578,0.22315099,0.154543692,0.877181064,0.932900789
BT_3424,175.6018096,-0.059612017,0.385300193,-0.154715772,0.877045395,0.932900789
BT_4354,575.5720803,0.019623991,0.126846729,0.154706322,0.877052846,0.932900789
BT_1400,142.9905719,-0.03724469,0.244129462,-0.152561225,0.878744305,0.933846985
BT_2438,17506.6051,-0.103048185,0.67298612,-0.153120818,0.878302999,0.933846985
BT_3930,4443.316044,0.027100909,0.177670203,0.152534913,0.878765056,0.933846985
BT_3575,62.77532243,-0.050014031,0.332981889,-0.150200454,0.880606467,0.935557424
BT_1848,630.6899891,-0.0420219,0.282375219,-0.148815822,0.881698965,0.936471525
BT_2349,1834.062092,0.025540622,0.172076785,0.148425728,0.882006797,0.936551954
BT_1597,1237.167598,0.018190558,0.122965134,0.14793265,0.882395921,0.936718637
BT_3611,28593.11852,-0.01609627,0.109081221,-0.147562249,0.88268825,0.936782506
BT_4587,1609.667582,-0.03384153,0.229892041,-0.147206184,0.88296928,0.936834353
BT_0106,688.33623,-0.025513779,0.175089374,-0.145718601,0.884143537,0.937762696
BT_2620,329.6854822,-0.050622644,0.349313916,-0.144920203,0.884773875,0.937762696
BT_3507,44.62913895,-0.096747272,0.665964618,-0.145273892,0.884494627,0.937762696
BT_3526,160.3744132,-0.041215709,0.283834316,-0.14521045,0.884544716,0.937762696
BT_3792,52.51207588,0.065039191,0.450475064,0.144379115,0.885201108,0.937969136
BT_3003,10925.51999,0.018835594,0.130997825,0.143785549,0.885669814,0.938219402
BT_1268,346.1421541,-0.052430915,0.368199447,-0.142398137,0.886765534,0.938942903
BT_3745,3289.376367,0.030901892,0.217112157,0.142331469,0.886818191,0.938942903
BT_0192,59.55188375,0.068617575,0.48860511,0.140435647,0.888315795,0.9390501
BT_1364,14162.68507,-0.010979431,0.077933726,-0.140881638,0.887963449,0.9390501
BT_2711,23527.07399,-0.025823096,0.183561664,-0.140678047,0.888124289,0.9390501
BT_3489,33.97164744,-0.103929973,0.735181735,-0.14136637,0.887580521,0.9390501
BT_3788,134.4445598,0.079774164,0.563835158,0.141484905,0.887486884,0.9390501
BT_4075,77.75511634,0.04444889,0.315151116,0.141039927,0.8878384,0.9390501
BT_1193,1097.880335,-0.019742676,0.141547092,-0.139477791,0.889072604,0.939357936
BT_1587,1104.58936,0.019284174,0.137980727,0.139759909,0.88884969,0.939357936
BT_p548222,6417.463845,-0.074695619,0.538186348,-0.138791367,0.889615016,0.939684972
BT_0122,5790.185135,-0.010939477,0.079369795,-0.137829221,0.89037539,0.939750117
BT_1411,570.403462,0.015927956,0.115462913,0.137948676,0.890280981,0.939750117
BT_3460,2022.903897,0.017277042,0.125074968,0.138133492,0.890134917,0.939750117
BT_4284,50.35293147,0.039386274,0.286575112,0.137437873,0.890684697,0.93983074
BT_0596,2270.752424,-0.084853065,0.620387184,-0.136774369,0.891209144,0.939876634
BT_1001,73.16458369,-0.055386546,0.406643675,-0.136204125,0.891659914,0.939876634
BT_3260,13641.86457,-0.013744591,0.100543299,-0.136703206,0.891265395,0.939876634
BT_3601,36.42515891,0.07179691,0.526705393,0.136313223,0.891573671,0.939876634
BT_3174,119.3253649,0.090377846,0.665950981,0.13571246,0.892048598,0.940040765
BT_2437,15797.86246,-0.092730426,0.685284266,-0.13531673,0.892361458,0.94012493
BT_1601,15291.31441,-0.026289288,0.195753479,-0.134297933,0.893166988,0.940482462
BT_2826,1206.238058,0.035279478,0.262411151,0.134443517,0.893051873,0.940482462
BT_1355,3167.939149,-0.031613222,0.236634297,-0.133595269,0.893722626,0.940611827
BT_3186,2090.029509,0.012237231,0.09162829,0.133552976,0.893756071,0.940611827
BT_0945,243.1374179,0.049836786,0.376585157,0.13233869,0.894716407,0.940886292
BT_2000,10567.44994,-0.038048465,0.286257675,-0.132916839,0.894259149,0.940886292
BT_3877,50838.82504,-0.030425458,0.229711614,-0.132450671,0.894627838,0.940886292
BT_0965,682.4615865,0.020880745,0.158964425,0.131354827,0.895494622,0.941141187
BT_2774,42.13754701,0.0978656,0.745317355,0.131307287,0.895532227,0.941141187
BT_3873,52071.64497,0.014774766,0.112657516,0.131147624,0.895658528,0.941141187
BT_3321,1176.730372,-0.013339552,0.102515376,-0.130122453,0.896469546,0.941503024
BT_4411,146.8756843,0.031950076,0.24507078,0.130370811,0.896273059,0.941503024
BT_4295,30.96283298,-0.079501801,0.622042199,-0.127807729,0.898301133,0.94311401
BT_4588,2165.410283,-0.031173071,0.24431616,-0.127593162,0.898470943,0.94311401
BT_0038,37.24448613,-0.071730081,0.569734639,-0.12590086,0.899810402,0.943461784
BT_0922,157.0213272,0.031052015,0.24561363,0.12642627,0.899394509,0.943461784
BT_0969,1361.833819,-0.016773758,0.133445403,-0.125697536,0.899971352,0.943461784
BT_2906,33.45819303,0.072235083,0.571660107,0.126360197,0.899446808,0.943461784
BT_3474,26.40773243,0.105547523,0.838735734,0.125841214,0.899857617,0.943461784
BT_0373,3827.825741,-0.017275344,0.139979401,-0.123413471,0.901779691,0.94507394
BT_2316,188.0321976,0.047004415,0.381642427,0.123163496,0.901977632,0.94507394
BT_3104,26.59667811,0.116207172,0.960316965,0.121009184,0.903683761,0.946615778
BT_0041,82.79599699,-0.069095299,0.604841224,-0.114237087,0.909049853,0.950636749
BT_0260,10019.00704,0.010097072,0.088349947,0.114284976,0.909011892,0.950636749
BT_3135,40.36499927,-0.057509405,0.50426237,-0.114046592,0.909200859,0.950636749
BT_3297,81.14499121,0.044751644,0.388340955,0.115238023,0.908256462,0.950636749
BT_3522,89.24053069,0.065278972,0.568709134,0.114784462,0.908615965,0.950636749
BT_3594,86.97146311,-0.039225544,0.340755986,-0.115113295,0.908355322,0.950636749
BT_4472,214.6972351,0.051683324,0.454213699,0.113786361,0.90940715,0.950636749
BT_4649,2921.318926,0.070353199,0.618273937,0.113789689,0.909404512,0.950636749
BT_0074,1844.789898,-0.012993558,0.114868019,-0.113117279,0.909937576,0.950903135
BT_4219,400.2973807,-0.029125028,0.258039578,-0.112870392,0.91013331,0.950903135
BT_2920,61.69503799,0.091546851,0.821888882,0.111385922,0.911310323,0.951886397
BT_0172,40.21502826,-0.034355971,0.314753737,-0.109151907,0.913082005,0.953426029
BT_0257,6061.728253,-0.021773156,0.200761342,-0.108452929,0.913636417,0.953426029
BT_1564,4071.995541,-0.027890867,0.256569286,-0.108706958,0.913434923,0.953426029
BT_2343,336.5401022,-0.020082726,0.186400173,-0.107739849,0.914202059,0.953426029
BT_2423,128.6693264,0.066585065,0.617462448,0.107836623,0.914125291,0.953426029
BT_2913,96.97827728,-0.03815707,0.352284388,-0.108313259,0.913747206,0.953426029
BT_1596,173.4139194,0.022238195,0.209611875,0.106092248,0.915509162,0.95429591
BT_3102,32.93370663,0.099180039,0.933823013,0.106208604,0.915416845,0.95429591
BT_0129,76.10291181,-0.027663163,0.265957325,-0.104013541,0.917158603,0.955768327
BT_4143,479.6750043,0.033389487,0.322979019,0.10337974,0.917661592,0.956045578
BT_0597,750.3353828,-0.064448632,0.628261872,-0.102582434,0.918294385,0.956457884
BT_0141,74.2347995,-0.039307476,0.39119558,-0.100480368,0.919962968,0.957948536
BT_2048,1247.698818,-0.011745006,0.119132615,-0.098587662,0.921465667,0.958276795
BT_2912,367.5946887,-0.043219381,0.435914136,-0.099146545,0.921021916,0.958276795
BT_2921,58.41952773,0.072147944,0.73124283,0.098664822,0.9214044,0.958276795
BT_3734,1135.593548,-0.05445476,0.550816482,-0.098861893,0.921247926,0.958276795
BT_4584,4348.554675,0.010647195,0.106804864,0.099688294,0.920591794,0.958276795
BT_2219,106.6084143,-0.032795104,0.336333825,-0.097507599,0.9223233,0.95878755
BT_3543,26.57564694,-0.037912891,0.389366645,-0.097370669,0.922432037,0.95878755
BT_0598,3627.280252,-0.058130419,0.615573189,-0.094432994,0.924765207,0.959482544
BT_0942,183.2526088,-0.031720918,0.334059708,-0.094955834,0.924349908,0.959482544
BT_2622,161.1855837,0.050882224,0.532755902,0.095507575,0.923911674,0.959482544
BT_3088,34.51901794,-0.048413423,0.507321333,-0.095429504,0.923973682,0.959482544
BT_3291,86.55047735,-0.041951264,0.438170885,-0.095741788,0.923725651,0.959482544
BT_3298,46.32901597,-0.056115422,0.593171504,-0.094602356,0.924630678,0.959482544
BT_3639,1075.662029,0.011987278,0.126237378,0.094958228,0.924348006,0.959482544
BT_1967,32.96521038,0.04182716,0.444801372,0.094035592,0.925080884,0.959563333
BT_0768,572.4167855,-0.010851103,0.116782951,-0.092916838,0.925969629,0.960238358
BT_4158,39.3062474,-0.033704748,0.36741065,-0.091735904,0.92690787,0.960964352
BT_1305,127.9066795,-0.030533843,0.335042829,-0.09113415,0.927385998,0.96096623
BT_3771,15397.62749,-0.021506125,0.235645629,-0.091264688,0.927282276,0.96096623
BT_0037,375.4580195,-0.046457254,0.518076501,-0.089672576,0.92854741,0.96167577
BT_4430,203.6773611,0.014142739,0.157279874,0.089920844,0.928350117,0.96167577
BT_1476,6685.043829,-0.023809651,0.267797666,-0.088909105,0.929154147,0.961801541
BT_2266,80.89855197,-0.026558873,0.299694027,-0.088619962,0.929383943,0.961801541
BT_2346,210.8545467,0.020324643,0.227972429,0.089153952,0.92895956,0.961801541
BT_3678,128.0042871,0.06039921,0.686262818,0.088011777,0.929867316,0.962055031
BT_0827,5729.814737,-0.007382549,0.084709596,-0.087151276,0.930551268,0.962318155
BT_2966,62.69046196,-0.053700686,0.616599344,-0.087091701,0.930598622,0.962318155
BT_3642,2687.356006,-0.011255827,0.131007268,-0.085917579,0.931531937,0.963036476
BT_1425,929.0683226,0.00954514,0.112784162,0.084631915,0.932554025,0.963846181
BT_4254,18807.18443,0.015496967,0.184180047,0.084140313,0.932944873,0.964003217
BT_0615,548.7049242,-0.033317694,0.405857146,-0.082092171,0.934573419,0.964204486
BT_1354,1976.471013,0.018940908,0.230004441,0.082350183,0.93436825,0.964204486
BT_2812,5422.118739,-0.038360969,0.46459768,-0.082568147,0.93419493,0.964204486
BT_3690,3767.225205,0.007271818,0.087865831,0.082760479,0.934041995,0.964204486
BT_4306,19909.24154,0.009227454,0.111167243,0.083005154,0.933847442,0.964204486
BT_4737,2742.707714,0.014578536,0.176421387,0.082634743,0.934141975,0.964204486
BT_0968,286.0131777,0.024632762,0.30162733,0.081666215,0.934912145,0.96429974
BT_4081,65.78825284,-0.053663419,0.659458125,-0.081375022,0.935143713,0.96429974
BT_1927,111.7072905,-0.021745583,0.269408309,-0.08071608,0.935667748,0.96434722
BT_3781,841.3506434,-0.011225006,0.139026839,-0.080739848,0.935648846,0.96434722
BT_0288,53.84713814,-0.034287129,0.428019065,-0.080106546,0.936152516,0.964600461
BT_4374,11924.13537,0.007878969,0.098780663,0.07976226,0.936426341,0.964636274
BT_1678,2065.808094,0.009840654,0.124518633,0.079029568,0.937009105,0.964929771
BT_1834,2882.945699,-0.02327314,0.295334189,-0.078802728,0.937189534,0.964929771
BT_2016,8449.132453,0.01530989,0.196835908,0.077779966,0.938003083,0.965521031
BT_3735,174.5165918,0.065578732,0.846953108,0.077429,0.938282271,0.965562093
BT_3314,97.44323853,-0.04400757,0.577972383,-0.076141303,0.939306681,0.966369826
BT_2712,41358.79309,-0.014507266,0.194431596,-0.074613725,0.940522054,0.966880633
BT_3488,78.30972945,-0.04768796,0.638229434,-0.074719149,0.940438172,0.966880633
BT_3640,1222.906635,-0.008555576,0.113935403,-0.07509146,0.940141943,0.966880633
BT_3334,9115.147695,-0.009458292,0.13233878,-0.071470298,0.943023463,0.969205215
BT_2044,1457.691567,0.011176885,0.157597712,0.070920353,0.943461145,0.969293092
BT_2317,295.1256093,-0.022835701,0.322724156,-0.070759193,0.943589409,0.969293092
BT_0337,293.6655866,0.012385221,0.180214878,0.068724743,0.945208723,0.970462391
BT_3987,77.86340335,-0.030112982,0.437579543,-0.068817162,0.945135158,0.970462391
BT_2849,36.01983885,0.023529528,0.345461414,0.068110436,0.945697723,0.970717454
BT_0817,4461.953425,0.006201555,0.091644555,0.067669648,0.946048611,0.970830658
BT_1667,2116.112654,-0.037683537,0.561149015,-0.067154242,0.946458912,0.971004757
BT_1659,9501.615863,0.041541106,0.626745208,0.066280692,0.947154355,0.971471231
BT_2795,84.71970964,-0.015486226,0.236246294,-0.06555119,0.94773515,0.971819906
BT_0272,26.85897177,-0.05207441,0.798349911,-0.065227551,0.947992825,0.971837157
BT_0175,281.9034459,-0.045164168,0.704547751,-0.064103771,0.948887599,0.971932513
BT_0634,499.4308682,-0.018247001,0.283612272,-0.064337842,0.948701223,0.971932513
BT_2134,2764.664715,-0.012998799,0.203422055,-0.063900638,0.949049344,0.971932513
BT_4694,20618.28711,0.017199734,0.265433997,0.064798533,0.948334409,0.971932513
BT_3931,3656.02085,-0.010481152,0.167965324,-0.062400691,0.950243745,0.972908782
BT_3903,5486.986945,-0.030030294,0.490370173,-0.06124005,0.951168034,0.973608071
BT_3597,68.97650702,-0.020367843,0.338994371,-0.06008313,0.952089426,0.974304041
BT_4445,5324.253286,-0.006540807,0.112157331,-0.058318138,0.95349522,0.975418462
BT_p548206,450.2946616,-0.007518571,0.129387687,-0.05810886,0.953661917,0.975418462
BT_2486,288.3252144,-0.008986636,0.156683743,-0.057355255,0.954262206,0.975537877
BT_3493,34.24412995,0.042205806,0.735245389,0.0574037,0.954223615,0.975537877
BT_4534,604.558381,-0.010317667,0.182671334,-0.056482137,0.954957725,0.976001627
BT_1150,626.8341057,0.007998188,0.143340358,0.055798578,0.955502268,0.976310876
BT_4077,41.6939651,-0.01817616,0.338922465,-0.053629258,0.957230546,0.977829178
BT_3494,73.81699389,-0.032406505,0.618108202,-0.052428531,0.958187241,0.978558723
BT_1817,167.4125849,0.008488061,0.166140899,0.051089534,0.959254176,0.978905058
BT_2414,5271.533967,0.009111174,0.177096049,0.05144764,0.958968824,0.978905058
BT_4496,1599.282857,0.008068536,0.157238782,0.051313904,0.959075389,0.978905058
BT_2338,1243.90545,-0.004351921,0.089908143,-0.048404085,0.961394204,0.980840863
BT_0622,1007.30568,0.00688185,0.148304928,0.046403383,0.96298874,0.982219304
BT_2947,2856.488143,0.002885516,0.063115156,0.045718278,0.963534796,0.9825279
BT_2229,6093.473085,-0.005108835,0.115146568,-0.044368103,0.964610986,0.983128399
BT_3457,3934.867646,0.021301145,0.479786376,0.044397144,0.964587838,0.983128399
BT_4759,49.73250225,-0.014794692,0.335818937,-0.044055563,0.964860114,0.98313398
BT_2553,6272.444918,0.007372395,0.171993837,0.042864299,0.965809707,0.98385311
BT_2809,28.06129857,-0.021251403,0.504036504,-0.042162428,0.966369214,0.984174603
BT_4417,22959.20455,0.007569892,0.180992618,0.041824314,0.966638752,0.984200698
BT_3050,204.3126989,-0.019357657,0.467895612,-0.041371743,0.966999539,0.984319662
BT_3525,46.07820673,-0.027789344,0.682131565,-0.040738979,0.967503987,0.984584763
BT_4211,6392.937991,-0.006723632,0.16677633,-0.040315263,0.967841786,0.984680183
BT_3747,47.18039987,-0.011614553,0.290580183,-0.039970218,0.96811687,0.984711765
BT_0071,357.3088856,0.007774369,0.199501637,0.038968948,0.968915146,0.984877423
BT_0697,5860.995159,0.002876259,0.074554932,0.038579058,0.969226,0.984877423
BT_2441,1386.390259,-0.003107628,0.080084649,-0.038804287,0.969046427,0.984877423
BT_2762,5914.696822,0.013949392,0.36193325,0.03854134,0.969256071,0.984877423
BT_3435,75.11332018,-0.007700318,0.204662463,-0.037624475,0.969987094,0.985372085
